objectid,year,agency,unit_id,fire_name,alarm_date,cont_date,gis_acres,shape__area,shape__length,duration_days,intensity,rescaled_intensity,geometry,Region,fire_season,normalized_intensity
3269,2015.0,CDF,SHU,DEMOCRAT,2015-08-25 00:00:00+00:00,2015-08-25 00:00:00+00:00,123.6968,872307.9375,6004.86744378907,1,17.424876632324775,23.0,POINT (-122.5 40.7),2,Fire Season,0.23976063638757766
3270,2015.0,CDF,SHU,BROWN,2015-09-08 00:00:00+00:00,2015-09-08 00:00:00+00:00,28.56581,201317.76953125,2107.27992658619,1,12.228101048572595,16.0,POINT (-122.5 40.7),2,Fire Season,0.16653609557354992
3271,2015.0,CDF,SHU,CHINA,2015-07-29 00:00:00+00:00,2015-07-29 00:00:00+00:00,175.0157,1226232.73046875,5697.73532047719,1,18.669445395046623,25.0,POINT (-122.5 40.7),2,Fire Season,0.25729708272686524
3272,2015.0,CDF,SHU,MILL,2015-09-07 00:00:00+00:00,2015-09-07 00:00:00+00:00,12.76216,90074.8984375,1917.75999147011,1,9.467005423869765,13.0,POINT (-122.5 40.7),2,Fire Season,0.1276312100336383
3273,2015.0,CDF,SHU,FERN,2015-08-02 00:00:00+00:00,2015-08-02 00:00:00+00:00,88.53635,623610.08203125,3837.23564750095,1,16.22886291321127,21.0,POINT (-122.5 40.7),2,Fire Season,0.2229083490455618
3274,2015.0,CDF,SHU,MALLARD,2015-07-29 00:00:00+00:00,2015-07-29 00:00:00+00:00,65.95107,462335.89453125,4692.30594688153,1,15.179291935816948,20.0,POINT (-122.5 40.7),2,Fire Season,0.2081194955280622
3279,2015.0,CCO,SBC,RIDGE,2015-06-19 00:00:00+00:00,2015-06-19 00:00:00+00:00,9.07207,54621.94140625,1496.33126611322,1,8.339898341316003,12.0,POINT (-119.7 34.4),3,Fire Season,0.11174984335960388
3280,2015.0,CCO,SBC,MESA,2015-06-29 00:00:00+00:00,2015-06-30 00:00:00+00:00,210.8346,1264986.6796875,7612.10964013665,2,23.612878918450185,31.0,POINT (-119.7 34.4),3,Fire Season,0.32695193773496617
3281,2015.0,CCO,SBC,MARIPOSA,2015-07-26 00:00:00+00:00,2015-07-26 00:00:00+00:00,9.073173,54156.953125,1008.58357915082,1,8.340293731355395,12.0,POINT (-119.7 34.4),3,Fire Season,0.11175541455535984
3282,2015.0,CCO,SBC,WHITE,2015-08-01 00:00:00+00:00,2015-08-01 00:00:00+00:00,53.55653,323366.625,4252.99510104239,1,14.440090422663513,19.0,POINT (-119.7 34.4),3,Fire Season,0.19770386558650263
3283,2015.0,CCO,SBC,GRADE,2015-08-16 00:00:00+00:00,2015-08-16 00:00:00+00:00,19.67408,117600.1328125,2507.36291080861,1,10.936412942372716,15.0,POINT (-119.7 34.4),3,Fire Season,0.14833571979685797
3285,2015.0,CDF,SHU,PONDEROSA,2015-02-23 00:00:00+00:00,2015-02-23 00:00:00+00:00,15.15671,106560.51171875,1350.60874011826,1,10.046209126821882,14.0,POINT (-122.5 40.7),2,Off Season,0.13579241008989146
3535,2014.0,CDF,SHU,BULLY,2014-07-11 00:00:00+00:00,2014-07-23 00:00:00+00:00,12658.74,88582432.484375,63464.925271929,13,49.92537834633086,64.0,POINT (-122.5 40.7),2,Fire Season,0.6977050436223668
3536,2014.0,CDF,SHU,OREGON,2014-08-24 00:00:00+00:00,2014-08-30 00:00:00+00:00,460.5652,3250516.03125,12006.7420632181,7,34.150705348114045,44.0,POINT (-122.5 40.7),2,Fire Season,0.4754339125777071
3537,2014.0,CDF,SHU,GULCH,2014-09-10 00:00:00+00:00,2014-09-12 00:00:00+00:00,1374.703,9692627.53515625,17745.1744204474,3,32.868697811409106,43.0,POINT (-122.5 40.7),2,Fire Season,0.45736993970020934
3538,2014.0,CDF,SHU,CASSEL,2014-07-05 00:00:00+00:00,2014-07-08 00:00:00+00:00,60.36771,428708.41796875,3687.20657560245,4,23.414101916240813,31.0,POINT (-122.5 40.7),2,Fire Season,0.32415109431261835
3549,2014.0,CCO,SBC,MIGUELITO,2014-05-13 00:00:00+00:00,2014-05-19 00:00:00+00:00,631.8137,3784197.01953125,13185.6394405451,7,35.29007510336314,46.0,POINT (-119.7 34.4),3,Fire Season,0.4914880649652666
3552,2014.0,CDF,LNU,MONTICELLO,2014-07-04 00:00:00+00:00,2014-07-12 00:00:00+00:00,6599.387,43715292.9296875,38280.8592279973,9,45.30598268131413,58.0,POINT (-122.7 38.5),1,Fire Season,0.6326160050526207
3553,2014.0,CDF,LNU,SARATOGA,2014-09-03 00:00:00+00:00,2014-09-03 00:00:00+00:00,87.80218,591810.72265625,3890.96894682888,1,16.199134164708948,21.0,POINT (-122.7 38.5),1,Fire Season,0.2224894596933134
3554,2014.0,CDF,LNU,NORMAN,2014-06-12 00:00:00+00:00,2014-06-12 00:00:00+00:00,68.17542,450570.18359375,3684.74109440267,1,15.297302763753107,20.0,POINT (-122.7 38.5),1,Fire Season,0.20978231289383908
3555,2014.0,CDF,LNU,BOTTLE,2014-04-29 00:00:00+00:00,2014-04-29 00:00:00+00:00,20.53575,137553.7890625,1663.16396105485,1,11.083851281650608,15.0,POINT (-122.7 38.5),1,Off Season,0.15041318196893266
3556,2014.0,CDF,LNU,PUTAH,2014-06-08 00:00:00+00:00,2014-06-08 00:00:00+00:00,11.1012,73490.57421875,1832.67130902362,1,9.002602365054052,12.0,POINT (-122.7 38.5),1,Fire Season,0.12108759463474944
3557,2014.0,CDF,LNU,31,2014-08-09 00:00:00+00:00,2014-08-09 00:00:00+00:00,367.9901,2439709.765625,7550.03677430075,1,21.34208145175408,28.0,POINT (-122.7 38.5),1,Fire Season,0.2949555393720368
3558,2014.0,CDF,LNU,SHADY,2014-06-24 00:00:00+00:00,2014-06-24 00:00:00+00:00,21.58158,142536.625,1998.21782512581,1,11.25507186335502,15.0,POINT (-122.7 38.5),1,Fire Season,0.1528257449651904
3559,2014.0,CDF,LNU,LAKEVIEW,2014-07-20 00:00:00+00:00,2014-07-20 00:00:00+00:00,24.13652,163393.921875,1592.19842009817,1,11.642094004022857,16.0,POINT (-122.7 38.5),1,Fire Season,0.15827903385145067
3560,2014.0,CDF,LNU,ESPARTO,2014-06-14 00:00:00+00:00,2014-06-16 00:00:00+00:00,28.56152,189778.38671875,1762.97819902648,3,19.002677126120417,25.0,POINT (-122.7 38.5),1,Fire Season,0.2619924443216263
3649,2014.0,CDF,LNU,BUTTS,2014-07-01 00:00:00+00:00,2014-07-09 00:00:00+00:00,4297.35,28590629.2226562,30809.2808465896,9,43.75735937482182,56.0,POINT (-122.7 38.5),1,Fire Season,0.6107953147641388
3849,2013.0,CDF,LNU,AMIGAS,2013-07-04 00:00:00+00:00,2013-07-04 00:00:00+00:00,10.29018,67601.984375,1251.58272551875,1,8.75212265104168,12.0,POINT (-122.7 38.5),1,Fire Season,0.1175582403753257
3850,2013.0,CDF,LNU,BECKS,2013-01-22 00:00:00+00:00,2013-01-24 00:00:00+00:00,318.5916,2135567.91796875,7703.87188300368,3,27.598228855564688,36.0,POINT (-122.7 38.5),1,Off Season,0.3831070312973709
3851,2013.0,CDF,LNU,BENNETT,2013-05-01 00:00:00+00:00,2013-05-01 00:00:00+00:00,0.1311737,870.546875,119.609533334589,1,0.4450409481609452,2.0,POINT (-122.7 38.5),1,Fire Season,0.00050830558501845
3852,2013.0,CDF,LNU,BOHAN,2013-09-25 00:00:00+00:00,2013-09-25 00:00:00+00:00,7.909993,52388.875,932.517154041666,1,7.897251205758497,11.0,POINT (-122.7 38.5),1,Fire Season,0.10551277717857005
3853,2013.0,CDF,LNU,CANTWELL,2013-11-08 00:00:00+00:00,2013-11-09 00:00:00+00:00,132.2902,884722.86328125,3536.3021226376,2,21.94011929693981,29.0,POINT (-122.7 38.5),1,Off Season,0.30338211964232
3854,2013.0,CDF,LNU,CRANE,2013-10-04 00:00:00+00:00,2013-10-05 00:00:00+00:00,158.9431,1047272.6953125,4802.13532500682,2,22.598313709919044,30.0,POINT (-122.7 38.5),1,Fire Season,0.31265632878990157
3855,2013.0,CDF,LNU,DAM,2013-11-23 00:00:00+00:00,2013-11-24 00:00:00+00:00,22.64108,151622.98828125,1606.83927734566,2,15.695240017792166,21.0,POINT (-122.7 38.5),1,Off Season,0.21538939987117714
3856,2013.0,CDF,LNU,DOUBLE,2013-08-16 00:00:00+00:00,2013-08-17 00:00:00+00:00,64.27366,431494.0859375,2829.84935356942,2,19.36228786775183,25.0,POINT (-122.7 38.5),1,Fire Season,0.2670594961893423
3857,2013.0,CDF,LNU,DUTCHER,2013-05-08 00:00:00+00:00,2013-05-08 00:00:00+00:00,21.44638,142880.39453125,1828.28469921699,1,11.23338890942465,15.0,POINT (-122.7 38.5),1,Fire Season,0.15252022391286577
3858,2013.0,LRA,LNU,GADDY,2013-10-03 00:00:00+00:00,2013-10-04 00:00:00+00:00,17.72634,118911.734375,1739.93944849941,2,14.85374653705403,20.0,POINT (-122.7 38.5),1,Fire Season,0.2035324372735045
3859,2013.0,CDF,LNU,HIGHLAND,2013-09-28 00:00:00+00:00,2013-09-29 00:00:00+00:00,98.82275,661745.265625,4201.86391387831,2,20.89614507010705,27.0,POINT (-122.7 38.5),1,Fire Season,0.28867212646491325
3860,2013.0,CDF,LNU,INDIAN,2013-08-07 00:00:00+00:00,2013-08-08 00:00:00+00:00,35.77302,241122.62109375,2232.05761343037,2,17.29037466810066,23.0,POINT (-122.7 38.5),1,Fire Season,0.23786545265101453
3861,2013.0,LRA,LNU,LAKESHORE,2013-08-30 00:00:00+00:00,2013-08-30 00:00:00+00:00,6.735321,45164.55859375,859.2214083661,1,7.386781622772556,10.0,POINT (-122.7 38.5),1,Fire Season,0.09832006696600293
3862,2013.0,CDF,LNU,LAKEVILLE,2013-07-26 00:00:00+00:00,2013-07-27 00:00:00+00:00,177.8443,1166756.0078125,8412.06420854434,2,23.00162098348528,30.0,POINT (-122.7 38.5),1,Fire Season,0.31833908138098466
3863,2013.0,CDF,LNU,MCCABE,2013-11-22 00:00:00+00:00,2013-11-27 00:00:00+00:00,3506.425,23401590.3046875,44881.873268421,6,40.52263678870576,52.0,POINT (-122.7 38.5),1,Off Season,0.5652168455360923
3864,2013.0,CDF,LNU,MOUNT,2013-06-20 00:00:00+00:00,2013-06-21 00:00:00+00:00,35.05123,235070.6796875,2806.31853781998,2,17.21879794960271,23.0,POINT (-122.7 38.5),1,Fire Season,0.2368569095148872
3865,2013.0,LRA,LNU,OAT,2013-10-26 00:00:00+00:00,2013-10-26 00:00:00+00:00,0.5135471,3417.32421875,240.246391280775,1,1.496480716472167,3.0,POINT (-122.7 38.5),1,Fire Season,0.015323491075981618
3866,2013.0,CDF,LNU,PUTAH,2013-10-03 00:00:00+00:00,2013-10-04 00:00:00+00:00,303.9268,2020142.41796875,9547.2512379843,2,24.928138041594146,32.0,POINT (-122.7 38.5),1,Fire Season,0.3454844380886066
3867,2013.0,LRA,LNU,SILVERADO,2013-04-30 00:00:00+00:00,2013-05-01 00:00:00+00:00,60.21228,397810.53125,3601.03143311595,2,19.13033304013123,25.0,POINT (-122.7 38.5),1,Off Season,0.2637911646117351
3868,2013.0,CDF,LNU,SILVERADO_2,2013-11-21 00:00:00+00:00,2013-11-23 00:00:00+00:00,187.2553,1235357.359375,9496.88343078068,3,25.687278448180034,33.0,POINT (-122.7 38.5),1,Off Season,0.35618101460798185
3869,2013.0,CDF,LNU,SODA,2013-05-01 00:00:00+00:00,2013-05-02 00:00:00+00:00,14.15715,93395.9453125,2151.37940087623,2,14.090230211556554,19.0,POINT (-122.7 38.5),1,Fire Season,0.19277420239544582
3870,2013.0,CDF,LNU,SULPHUR,2013-08-24 00:00:00+00:00,2013-08-25 00:00:00+00:00,19.8916,133488.3984375,1756.09859682081,2,15.248816361496942,20.0,POINT (-122.7 38.5),1,Fire Season,0.2090991210792777
3871,2013.0,CDF,LNU,SUMMIT,2013-04-24 00:00:00+00:00,2013-04-24 00:00:00+00:00,2.200399,14582.703125,562.641718716682,1,4.2002515793972535,6.0,POINT (-122.7 38.5),1,Off Season,0.05342064896038841
3872,2013.0,CDF,LNU,YELLOW,2013-05-01 00:00:00+00:00,2013-05-02 00:00:00+00:00,83.76048,556435.3984375,6719.46453560115,2,20.30555293020911,27.0,POINT (-122.7 38.5),1,Fire Season,0.2803504590087295
3942,2013.0,CDF,SCU,KIRKER,2013-07-01 00:00:00+00:00,2013-07-03 00:00:00+00:00,478.0438,3118099.7734375,7608.86379493218,3,29.059657274148243,38.0,POINT (-121.7 37.3),4,Fire Season,0.40369911251364043
3943,2013.0,CDF,SCU,MORGAN,2013-09-08 00:00:00+00:00,2013-09-16 00:00:00+00:00,3107.727,20222127.4375,23760.1952795266,9,42.5874243486399,55.0,POINT (-121.7 37.3),4,Fire Season,0.5943104861057182
3947,2013.0,CDF,SHU,CLOVER,2013-09-09 00:00:00+00:00,2013-09-15 00:00:00+00:00,8075.774,56508890.3359375,45335.9226587524,7,44.48500966894056,57.0,POINT (-122.5 40.7),2,Fire Season,0.6210481836443391
3948,2013.0,CDF,SHU,FIDDLERS,2013-07-09 00:00:00+00:00,2013-07-09 00:00:00+00:00,29.70096,207323.9765625,2417.58535318266,1,12.364135661725555,17.0,POINT (-122.5 40.7),2,Fire Season,0.16845287491535618
3949,2013.0,CDF,SHU,WARNER 1-1,2013-08-19 00:00:00+00:00,2013-08-27 00:00:00+00:00,182.4396,1299312.17578125,4936.99574725489,9,32.36881209404003,42.0,POINT (-122.5 40.7),2,Fire Season,0.4503263601721104
4212,2012.0,CDF,LNU,FOREST,2012-07-21 00:00:00+00:00,2012-07-29 00:00:00+00:00,601.8473,4019202.7578125,10171.755012619,9,36.66475828615117,47.0,POINT (-122.7 38.5),1,Fire Season,0.5108578728782996
4213,2012.0,CDF,LNU,SITES COMPLEX,2012-07-08 00:00:00+00:00,2012-07-19 00:00:00+00:00,4429.401,30023293.1992188,36321.84281705,12,45.64073976721918,59.0,POINT (-122.7 38.5),1,Fire Season,0.6373328594760209
4214,2012.0,CDF,LNU,SIXTEEN COMPLEX,2012-09-04 00:00:00+00:00,2012-09-15 00:00:00+00:00,17942.15,120391381.976562,84244.2018484039,12,50.69110738560614,65.0,POINT (-122.7 38.5),1,Fire Season,0.7084944564775617
4215,2012.0,CDF,LNU,SODA,2012-02-23 00:00:00+00:00,2012-02-26 00:00:00+00:00,196.7218,1299433.8046875,7227.1211792634,4,27.63855140314003,36.0,POINT (-122.7 38.5),1,Off Season,0.3836751913002557
4216,2012.0,CDF,LNU,STONY,2012-10-01 00:00:00+00:00,2012-10-02 00:00:00+00:00,5.728555,37738.9609375,1224.96122173589,2,11.157928652129426,15.0,POINT (-122.7 38.5),1,Fire Season,0.1514569602407867
4217,2012.0,CDF,LNU,TWENTY_NINE,2012-10-18 00:00:00+00:00,2012-10-22 00:00:00+00:00,313.9962,2099273.2265625,7924.68560365662,5,30.69617575921254,40.0,POINT (-122.7 38.5),1,Fire Season,0.4267582792356291
4218,2012.0,CDF,LNU,WALKER,2012-08-12 00:00:00+00:00,2012-08-24 00:00:00+00:00,5102.583,34261006.5703125,31923.3775131423,13,46.64510506036196,60.0,POINT (-122.7 38.5),1,Fire Season,0.6514847477410951
4219,2012.0,CDF,LNU,WYE,2012-08-12 00:00:00+00:00,2012-08-24 00:00:00+00:00,2831.423,19004981.5664062,19734.4814364507,13,44.51908119983267,57.0,POINT (-122.7 38.5),1,Fire Season,0.6215282644490993
4316,2012.0,CDF,SHU,CREEK,2012-09-04 00:00:00+00:00,2012-09-04 00:00:00+00:00,148.9871,1047848.11328125,5634.55976401248,1,18.09164532392396,24.0,POINT (-122.5 40.7),2,Fire Season,0.24915566037594636
4317,2012.0,CDF,SHU,DALE,2012-07-05 00:00:00+00:00,2012-07-07 00:00:00+00:00,1037.876,7270062.0,14767.0706310658,3,31.854718046382224,41.0,POINT (-122.5 40.7),2,Fire Season,0.44308257987637023
4318,2012.0,CDF,SHU,IRON,2012-09-12 00:00:00+00:00,2012-09-12 00:00:00+00:00,53.65981,377534.1875,3696.81943786602,1,14.44691933381123,19.0,POINT (-122.5 40.7),2,Fire Season,0.1978000875370165
4319,2012.0,CDF,SHU,LCA 1-9,2012-08-19 00:00:00+00:00,2012-08-19 00:00:00+00:00,20.46128,144929.2265625,1752.91052868816,1,11.071343910079614,15.0,POINT (-122.5 40.7),2,Fire Season,0.15023694835535506
4320,2012.0,CDF,SHU,POWER,2012-09-01 00:00:00+00:00,2012-09-04 00:00:00+00:00,247.864,1756688.75390625,7215.5354756886,4,28.46917946916137,37.0,POINT (-122.5 40.7),2,Fire Season,0.3953790560797583
4321,2012.0,CDF,SHU,WONDERLAND 2,2012-09-10 00:00:00+00:00,2012-09-10 00:00:00+00:00,13.28975,93687.296875,1832.34663818239,1,9.60283928800093,13.0,POINT (-122.5 40.7),2,Fire Season,0.1295451607455176
4545,2011.0,CDF,LNU,BEACON,2011-08-27 00:00:00+00:00,2011-08-30 00:00:00+00:00,702.765,4625491.38671875,13160.9046352794,4,32.22265048805614,42.0,POINT (-122.7 38.5),1,Fire Season,0.4482668876568313
4546,2011.0,CDF,LNU,KNOXVILLE,2011-08-13 00:00:00+00:00,2011-08-16 00:00:00+00:00,507.8069,3381835.7734375,7597.90836544844,4,31.05142279172212,40.0,POINT (-122.7 38.5),1,Fire Season,0.43176384478523444
4547,2011.0,CDF,LNU,OLD,2011-08-23 00:00:00+00:00,2011-08-25 00:00:00+00:00,28.64768,189828.9375,2306.90726603603,3,19.01318559701252,25.0,POINT (-122.7 38.5),1,Fire Season,0.2621405126658007
4608,2011.0,CCO,SBC,ALISOS,2011-06-30 00:00:00+00:00,2011-06-30 00:00:00+00:00,171.7036,1031682.15234375,5470.27841149662,1,18.60085501043085,24.0,POINT (-119.7 34.4),3,Fire Season,0.2563306181688323
4609,2011.0,CCO,SBC,CANYON,2011-08-10 00:00:00+00:00,2011-08-11 00:00:00+00:00,188.9787,1139894.1796875,6903.32039456343,2,23.21969480408633,30.0,POINT (-119.7 34.4),3,Fire Season,0.3214118243000743
4610,2011.0,CDF,SCU,BIRD,2011-06-27 00:00:00+00:00,2011-06-27 00:00:00+00:00,144.9671,937923.0625,5508.20687721892,1,17.99354939613181,24.0,POINT (-121.7 37.3),4,Fire Season,0.24777345151344246
4611,2011.0,CDF,SCU,BRICKYARD,2011-09-06 00:00:00+00:00,2011-09-06 00:00:00+00:00,17.32407,113204.671875,1322.56639344916,1,10.5007256155729,14.0,POINT (-121.7 37.3),4,Fire Season,0.14219671996335484
4612,2011.0,CDF,SCU,CHRISMAN,2011-07-05 00:00:00+00:00,2011-07-05 00:00:00+00:00,431.7294,2789928.94140625,12174.2579708076,1,21.91742216206029,29.0,POINT (-121.7 37.3),4,Fire Season,0.3030623083954108
4613,2011.0,CDF,SCU,FLYNN ,2011-07-14 00:00:00+00:00,2011-07-14 00:00:00+00:00,517.3747,3352477.83203125,12014.1076943962,1,22.569465109911587,29.0,POINT (-121.7 37.3),4,Fire Season,0.3122498410640744
4614,2011.0,CDF,SCU,RANCH,2011-08-31 00:00:00+00:00,2011-08-31 00:00:00+00:00,13.91882,89248.8359375,1282.15897410793,1,9.75839234976945,13.0,POINT (-121.7 37.3),4,Fire Season,0.13173696243805713
4615,2011.0,CDF,SCU,TOP,2011-07-21 00:00:00+00:00,2011-07-22 00:00:00+00:00,516.9648,3346731.14453125,10291.0812108148,2,26.84122103641781,35.0,POINT (-121.7 37.3),4,Fire Season,0.37244050374460014
4619,2011.0,CDF,SHU,CANYON,2011-06-20 00:00:00+00:00,2011-06-21 00:00:00+00:00,31.46874,222013.19921875,2655.688399251,2,16.84088937682609,22.0,POINT (-122.5 40.7),2,Fire Season,0.23153203425997526
4620,2011.0,CDF,SHU,OAKRUN,2011-12-01 00:00:00+00:00,2011-12-01 00:00:00+00:00,21.02024,148312.90234375,1752.49151992524,1,11.164181243871765,15.0,POINT (-122.5 40.7),2,Off Season,0.15154506163209205
4821,2010.0,CDF,LNU,INDIAN,2010-08-24 00:00:00+00:00,2010-08-24 00:00:00+00:00,346.9244,2338334.35546875,6588.04184340802,1,21.129827252633334,28.0,POINT (-122.7 38.5),1,Fire Season,0.291964797128893
4884,2010.0,CCO,SBC,166,2010-07-12 00:00:00+00:00,2010-07-13 00:00:00+00:00,356.9384,2155396.34375,7426.53739685468,2,25.50689585938739,33.0,POINT (-119.7 34.4),3,Fire Season,0.353639355453701
4885,2010.0,CDF,SCU,BRADFORD,2010-07-03 00:00:00+00:00,2010-07-03 00:00:00+00:00,511.5375,3345941.8125,12807.4137751812,1,22.528575755109696,29.0,POINT (-121.7 37.3),4,Fire Season,0.3116736945321919
4886,2010.0,CDF,SCU,CURRY,2010-08-24 00:00:00+00:00,2010-08-28 00:00:00+00:00,184.0345,1196626.0546875,6883.44737332204,5,28.775211511713334,37.0,POINT (-121.7 37.3),4,Fire Season,0.39969116373749686
4887,2010.0,CDF,SCU,DIABLO,2010-06-18 00:00:00+00:00,2010-07-15 00:00:00+00:00,458.7751,2977808.2734375,8207.38685765152,28,42.68589899532238,55.0,POINT (-121.7 37.3),4,Fire Season,0.5956980312611591
4888,2010.0,CDF,SCU,STUHR,2010-06-08 00:00:00+00:00,2010-06-09 00:00:00+00:00,604.5287,3875639.23046875,8926.36712942073,2,27.4051948619444,36.0,POINT (-121.7 37.3),4,Fire Season,0.38038710904624723
4889,2010.0,CDF,SHU,BEAVER,2010-07-12 00:00:00+00:00,2010-07-19 00:00:00+00:00,183.3139,1303286.6171875,7126.472861731,8,31.659616907559595,41.0,POINT (-122.5 40.7),2,Fire Season,0.44033353076460047
4890,2010.0,CDF,SHU,OREGON,2010-07-16 00:00:00+00:00,2010-07-16 00:00:00+00:00,8.4357,59523.55078125,1099.79256011457,1,8.104242116410848,11.0,POINT (-122.5 40.7),2,Fire Season,0.10842935768910507
5023,2009.0,CDF,LNU,OASIS,2009-09-07 00:00:00+00:00,2009-09-13 00:00:00+00:00,1574.982,10552017.1484375,17140.083112635,7,38.58469643655416,50.0,POINT (-122.7 38.5),1,Fire Season,0.5379105302788115
5024,2009.0,CDF,LNU,PINE,2009-09-21 00:00:00+00:00,2009-09-25 00:00:00+00:00,199.6945,1330941.15234375,5072.5693574269,5,29.06855129395397,38.0,POINT (-122.7 38.5),1,Fire Season,0.4038244326291177
5025,2009.0,CDF,LNU,RUMSEY,2009-06-29 00:00:00+00:00,2009-07-02 00:00:00+00:00,677.4405,4535760.765625,10371.9529885885,4,32.09032619340503,42.0,POINT (-122.7 38.5),1,Fire Season,0.4464023881112551
5074,2009.0,CCO,SBC,JESUSITA,2009-05-05 00:00:00+00:00,2009-05-17 00:00:00+00:00,8733.996,52134060.8632812,49390.5839687003,13,48.58548179894843,62.0,POINT (-119.7 34.4),3,Fire Season,0.6788253926081624
5075,2009.0,CCO,SBC,PALMER,2009-08-13 00:00:00+00:00,2009-08-13 00:00:00+00:00,139.9773,841654.48828125,5143.04185692461,1,17.867960313349503,24.0,POINT (-119.7 34.4),3,Fire Season,0.24600385365996932
5076,2009.0,CCO,SBC,ALISO,2009-05-24 00:00:00+00:00,2009-05-25 00:00:00+00:00,423.2517,2553337.921875,6579.80262022419,2,26.120593985221223,34.0,POINT (-119.7 34.4),3,Fire Season,0.3622865950233893
5077,2009.0,CDF,SCU,CORRAL,2009-08-13 00:00:00+00:00,2009-08-20 00:00:00+00:00,12242.76,79048966.953125,42819.1665114139,8,46.81063467282247,60.0,POINT (-121.7 37.3),4,Fire Season,0.6538171228202577
5078,2009.0,CDF,SCU,EXPLOSIVES,2009-06-19 00:00:00+00:00,2009-06-19 00:00:00+00:00,1988.681,12866747.9609375,26705.4570880607,1,27.425984257611457,36.0,POINT (-121.7 37.3),4,Fire Season,0.3806800395234225
5079,2009.0,CDF,SCU,PACHECO,2009-08-29 00:00:00+00:00,2009-09-14 00:00:00+00:00,1688.594,10741559.8984375,17913.5888249209,17,44.30800183917148,57.0,POINT (-121.7 37.3),4,Fire Season,0.6185540761258517
5080,2009.0,CDF,SCU,MUSTANG,2009-05-13 00:00:00+00:00,2009-05-16 00:00:00+00:00,764.4717,4891455.0390625,10676.019928541,4,32.52612262699154,42.0,POINT (-121.7 37.3),4,Fire Season,0.45254292530080253
5086,2009.0,CDF,SHU,HOPEFUL,2009-04-18 00:00:00+00:00,2009-04-18 00:00:00+00:00,10.65124,74632.66796875,1346.6841739625,1,8.865785271770218,12.0,POINT (-122.5 40.7),2,Off Season,0.11915978985084816
5087,2009.0,CDF,SHU,GOOSE,2009-08-01 00:00:00+00:00,2009-10-20 00:00:00+00:00,3948.906,28060444.8242188,30723.7096482849,81,57.002311925345154,73.0,POINT (-122.5 40.7),2,Fire Season,0.7974217243493303
5088,2009.0,CDF,SHU,CHALK,2009-08-01 00:00:00+00:00,2009-09-01 00:00:00+00:00,6846.62,48670693.1679688,42011.416725319,32,53.26161976286028,68.0,POINT (-122.5 40.7),2,Fire Season,0.7447139517102782
5089,2009.0,CDF,SHU,BACKBONE,2009-08-01 00:00:00+00:00,2009-08-05 00:00:00+00:00,149.1274,1052644.640625,5936.55051965233,5,28.02036339795852,36.0,POINT (-122.5 40.7),2,Fire Season,0.3890550672535839
5090,2009.0,CDF,SHU,WILD,2009-08-21 00:00:00+00:00,2009-08-26 00:00:00+00:00,26.81784,188235.1640625,2858.12456551021,6,23.05777262732672,30.0,POINT (-122.5 40.7),2,Fire Season,0.3191302793594191
5091,2009.0,CDF,SHU,MCCLOUD,2009-08-01 00:00:00+00:00,2009-08-17 00:00:00+00:00,0.7589066,5421.609375,303.959112922769,17,19.511259421135644,26.0,POINT (-122.5 40.7),2,Fire Season,0.2691585619302197
5092,2009.0,CDF,SHU,1-34,2009-08-02 00:00:00+00:00,2009-08-17 00:00:00+00:00,19.29534,137060.55859375,2317.95532041969,16,27.96810169214412,36.0,POINT (-122.5 40.7),2,Fire Season,0.38831867997867797
5093,2009.0,CDF,SHU,CASSEL,2009-08-02 00:00:00+00:00,2009-08-17 00:00:00+00:00,6098.186,43292511.9921875,31451.8928401869,16,48.569082842535714,62.0,POINT (-122.5 40.7),2,Fire Season,0.6785943250868123
5094,2009.0,CDF,SHU,CAVE,2009-08-02 00:00:00+00:00,2009-08-17 00:00:00+00:00,23.70788,168578.96875,1944.68789229655,16,28.678440177473547,37.0,POINT (-122.5 40.7),2,Fire Season,0.39832761890099794
5095,2009.0,CDF,SHU,CLARK,2009-08-02 00:00:00+00:00,2009-08-17 00:00:00+00:00,3.643851,25996.9765625,658.41832806454,16,22.64285426940933,30.0,POINT (-122.5 40.7),2,Fire Season,0.31328392218194123
5096,2009.0,CDF,SHU,GOMEZ,2009-08-02 00:00:00+00:00,2009-08-17 00:00:00+00:00,424.7899,3023881.890625,12759.3571915925,16,38.957498161693,50.0,POINT (-122.5 40.7),2,Fire Season,0.5431634481118074
5097,2009.0,CDF,SHU,VENTURE,2009-08-02 00:00:00+00:00,2009-08-17 00:00:00+00:00,1.288342,9162.984375,421.695539877114,16,20.087494747105342,26.0,POINT (-122.5 40.7),2,Fire Season,0.277277936427913
5098,2009.0,CDF,SHU,COFFIN,2009-08-12 00:00:00+00:00,2009-08-14 00:00:00+00:00,1098.519,7738675.71484375,16883.600481307,3,32.059566144195216,41.0,POINT (-122.5 40.7),2,Fire Season,0.445968967340528
5233,2008.0,CDF,LNU,GEYSERS,2008-05-15 00:00:00+00:00,2008-05-17 00:00:00+00:00,289.5545,1929710.59765625,7573.98717786404,3,27.25429865346346,35.0,POINT (-122.7 38.5),1,Fire Season,0.3782609241843994
