objectid,year,agency,unit_id,fire_name,alarm_date,cont_date,gis_acres,complex_name,shape__area,shape__length,duration_days,intensity,rescaled_intensity
2980,2016.0,CDF,BEU,ENCINAL,2016-05-17 00:00:00+00:00,2016-05-17 00:00:00+00:00,40.79063,,256798.8359375,4090.33121048305,0 days,13.477600311980428,18.0
2981,2016.0,CDF,BEU,BRADLEY,2016-07-22 00:00:00+00:00,2016-07-24 00:00:00+00:00,104.7752,,646748.08984375,4085.37074718437,2 days,23.605765194186038,31.0
2982,2016.0,CDF,BEU,SANTA,2016-06-07 00:00:00+00:00,2016-06-08 00:00:00+00:00,37.4994,,237437.875,2404.71004393689,1 days,17.456027706313538,23.0
2983,2016.0,CDF,BEU,HIDDEN,2016-06-03 00:00:00+00:00,2016-06-04 00:00:00+00:00,15.08755,,95394.30859375,1551.99214285896,1 days,14.3053322271153,19.0
2984,2016.0,CDF,BEU,SOBERANES,2016-07-22 00:00:00+00:00,2016-10-13 00:00:00+00:00,132104.3,,825293496.640625,470055.234817381,83 days,69.89985151982339,89.0
2985,2016.0,CDF,BEU,JOLON,2016-05-21 00:00:00+00:00,2016-05-21 00:00:00+00:00,18.68292,,115351.14453125,1431.15511382349,0 days,10.75902056388822,15.0
2986,2016.0,CCO,LAC,NEWHALL  FIRE,2016-04-15 00:00:00+00:00,2016-04-15 00:00:00+00:00,28.31304,,168912.859375,4723.16438130099,0 days,12.197098913825808,16.0
2987,2016.0,CCO,LAC,GORMAN FIRE,2016-04-19 00:00:00+00:00,2016-04-19 00:00:00+00:00,105.8172,,636358.6953125,6493.24981621831,0 days,16.866060512127667,22.0
2988,2016.0,CCO,LAC,WESTLAKE  FIRE,2016-04-23 00:00:00+00:00,2016-04-24 00:00:00+00:00,1.313691,,7777.9921875,594.999254997107,1 days,7.303435737459616,10.0
2989,2016.0,CCO,LAC,CEMENT FIRE,2016-04-29 00:00:00+00:00,2016-04-29 00:00:00+00:00,30.11751,,181025.890625,2826.02914181132,0 days,12.412796342634483,17.0
2990,2016.0,CCO,LAC,DALE FIRE,2016-05-28 00:00:00+00:00,2016-05-28 00:00:00+00:00,4.628255,,27654.86328125,1288.19971681375,0 days,6.238584430858611,9.0
2991,2016.0,CCO,LAC,WAYSIDE FIRE,2016-06-09 00:00:00+00:00,2016-06-09 00:00:00+00:00,7.189027,,42892.7421875,1121.68104005965,0 days,7.592585304534557,11.0
2992,2016.0,CCO,LAC,SAGE FIRE,2016-07-09 00:00:00+00:00,2016-07-16 00:00:00+00:00,850.8893,,5066086.77734375,12250.8143587639,7 days,37.186952149182616,48.0
2993,2016.0,CCO,LAC,TOPANGA FIRE,2016-06-23 00:00:00+00:00,2016-06-23 00:00:00+00:00,0.8112921,,4803.2265625,431.226092679497,0 days,2.1449084025124767,4.0
2994,2016.0,CCO,LAC,SYCAMORE FIRE,2016-07-12 00:00:00+00:00,2016-07-12 00:00:00+00:00,3.283275,,19571.50390625,1095.15290454111,0 days,5.252565904144733,8.0
2995,2016.0,CCO,LAC,BARNES FIRE,2016-07-19 00:00:00+00:00,2016-07-19 00:00:00+00:00,12.63156,,75950.890625,2185.10267771063,0 days,9.432576917893044,13.0
2996,2016.0,CCO,LAC,OAK FIRE,2016-08-05 00:00:00+00:00,2016-08-05 00:00:00+00:00,8.100562,,48348.55859375,1231.57110210211,0 days,7.973663649536228,11.0
2997,2016.0,CCO,LAC,SPRINGS FIRE,2016-08-15 00:00:00+00:00,2016-08-15 00:00:00+00:00,0.1328488,,797.890625,110.016999673447,0 days,0.45038391896739277,2.0
2998,2016.0,CCO,LAC,GORMAN FIRE,2016-09-02 00:00:00+00:00,2016-09-02 00:00:00+00:00,4.489233,,27000.59765625,786.713144019938,0 days,6.148277262875363,9.0
2999,2016.0,CCO,LAC,CALGROVE FIRE,2016-09-20 00:00:00+00:00,2016-09-20 00:00:00+00:00,7.824634,,46573.90234375,1191.89502582574,0 days,7.862493321274698,11.0
3000,2016.0,CCO,LAC,SOLEDAD  FIRE,2016-09-25 00:00:00+00:00,2016-09-25 00:00:00+00:00,3.725425,,22215.4140625,1494.3756501264,0 days,5.607280706561664,8.0
3001,2016.0,CCO,LAC,JOHNSON FIRE,2016-10-11 00:00:00+00:00,2016-10-11 00:00:00+00:00,101.4958,,608600.41015625,5050.78409284298,0 days,16.716948474978572,22.0
3002,2016.0,CCO,LAC,SESNON FIRE,2016-10-18 00:00:00+00:00,2016-10-19 00:00:00+00:00,28.68535,,170549.94140625,2086.9600299744,1 days,16.517282575020868,22.0
3003,2016.0,CCO,LAC,KAGEL FIRE,2016-10-19 00:00:00+00:00,2016-10-19 00:00:00+00:00,61.8065,,367312.1484375,2847.43061722542,0 days,14.9485549290607,20.0
3004,2016.0,CCO,LAC,NEWELL FIRE,2016-11-09 00:00:00+00:00,2016-11-09 00:00:00+00:00,0.5850569,,3457.40625,557.148866367015,0 days,1.6631667941852815,3.0
3005,2016.0,CCO,LAC,CROSSROADS FIRE,2016-11-10 00:00:00+00:00,2016-11-10 00:00:00+00:00,0.9183477,,5424.52734375,399.440344566748,0 days,2.3522490919792047,4.0
3006,2016.0,CCO,LAC,RIDGE FIRE,2016-11-19 00:00:00+00:00,2016-11-19 00:00:00+00:00,4.446684,,26581.14453125,1093.5751724711,0 days,6.120180320186924,9.0
3007,2016.0,CCO,LAC,LIBERTY FIRE,2016-12-29 00:00:00+00:00,2016-12-29 00:00:00+00:00,4.798984,,28409.38671875,1044.93421707647,0 days,6.346484326650578,9.0
3008,2016.0,CDF,SKU,COTTONWOOD,2016-09-26 00:00:00+00:00,2016-09-26 00:00:00+00:00,0.224098,,1637.765625,217.250570527529,0 days,0.7301010915226821,2.0
3009,2016.0,CDF,SKU,GRADE,2016-08-24 00:00:00+00:00,2016-09-10 00:00:00+00:00,709.8526,,5169102.76171875,12757.5317803918,17 days,41.53441984971343,53.0
3010,2016.0,CDF,SKU,BOGUS,2016-08-10 00:00:00+00:00,2016-08-11 00:00:00+00:00,0.7535534,,5514.21484375,410.066349013609,1 days,6.302547227504959,9.0
3011,2016.0,CDF,SKU,TABLE,2016-07-21 00:00:00+00:00,2016-07-26 00:00:00+00:00,23.06367,,167655.68359375,1922.41353519119,5 days,22.534312304732534,29.0
3012,2016.0,CDF,SKU,AGER,2016-07-13 00:00:00+00:00,2016-07-13 00:00:00+00:00,0.3068862,,2243.703125,229.489340249327,0 days,0.9663972651597387,2.0
3013,2016.0,CDF,SKU,COPCO,2016-07-06 00:00:00+00:00,2016-07-09 00:00:00+00:00,2.379949,,17407.73046875,914.744651937267,3 days,12.94656709591221,17.0
3014,2016.0,CDF,SKU,MCADAMS,2016-05-24 00:00:00+00:00,2016-05-24 00:00:00+00:00,0.2009131,,1456.7265625,167.397320844974,0 days,0.6610568518706015,2.0
3015,2016.0,CDF,SKU,BAILEY,2016-07-19 00:00:00+00:00,2016-07-20 00:00:00+00:00,27.59345,,202165.08203125,3602.89080729904,1 days,16.381967615570563,22.0
3016,2016.0,CDF,SKU,MOFFETT,2016-09-12 00:00:00+00:00,2016-09-13 00:00:00+00:00,29.21753,,211792.9375,2132.36628931678,1 days,16.5814397148352,22.0
3017,2016.0,CDF,HUU,JOHNSON,2016-08-03 00:00:00+00:00,2016-08-06 00:00:00+00:00,22.94097,,164603.1640625,1979.53368336012,3 days,20.015366451344867,26.0
3018,2016.0,CDF,HUU,PANTHER,2016-08-03 00:00:00+00:00,2016-08-03 00:00:00+00:00,7.84517,,54552.30078125,1215.2054061088,0 days,7.87088612450106,11.0
3019,2016.0,CDF,HUU,STAFFORD,2016-08-14 00:00:00+00:00,2016-08-15 00:00:00+00:00,24.02523,,168134.890625,3024.84217721028,1 days,15.900684558912042,21.0
3020,2016.0,CDF,HUU,SUMMIT,2016-08-13 00:00:00+00:00,2016-08-18 00:00:00+00:00,20.42371,,145258.80859375,1682.51057710422,5 days,22.114729702057605,29.0
3021,2016.0,CDF,HUU,TULLEY,2016-08-22 00:00:00+00:00,2016-09-04 00:00:00+00:00,607.4457,,4357405.65234375,17441.3674451798,13 days,39.422900476478894,51.0
3022,2016.0,CDF,NEU,ATHENS,2016-05-17 00:00:00+00:00,2016-05-17 00:00:00+00:00,155.1552,,1036137.94921875,8222.36292335483,0 days,18.237160926739982,24.0
3023,2016.0,CDF,NEU,AUBURN,2016-09-17 00:00:00+00:00,2016-09-17 00:00:00+00:00,23.93883,,161558.83984375,2967.11524827589,0 days,11.613584760995604,16.0
3024,2016.0,CDF,NEU,BREWER,2016-09-17 00:00:00+00:00,2016-09-17 00:00:00+00:00,16.63643,,111052.3671875,1386.4848458751,0 days,10.362620083852644,14.0
3025,2016.0,CDF,NEU,CHICKEN,2016-03-01 00:00:00+00:00,2016-03-01 00:00:00+00:00,22.82077,,153438.7109375,2074.79762357974,0 days,11.44796817386086,15.0
3026,2016.0,CDF,NEU,CHUCK,2016-05-27 00:00:00+00:00,2016-05-28 00:00:00+00:00,29.17671,,196567.20703125,1818.84831073288,1 days,16.576558810810997,22.0
3027,2016.0,CDF,NEU,DOUGLAS,2016-06-11 00:00:00+00:00,2016-06-11 00:00:00+00:00,17.13174,,116019.12109375,1572.63388007741,0 days,10.462627189824554,14.0
3028,2016.0,CDF,NEU,HAMMONTON,2016-09-07 00:00:00+00:00,2016-09-09 00:00:00+00:00,22.9618,,154914.375,1894.24936384925,2 days,18.24438225390032,24.0
3029,2016.0,CDF,NEU,MOORE,2016-06-21 00:00:00+00:00,2016-06-21 00:00:00+00:00,78.46806,,524628.4375,3890.73121034476,0 days,15.798142976682298,21.0
3030,2016.0,CDF,NEU,PALLADAY,2016-05-31 00:00:00+00:00,2016-05-31 00:00:00+00:00,15.76136,,104999.7421875,2078.69085055011,0 days,10.178869515346891,14.0
3031,2016.0,CDF,NEU,SUNSET,2016-10-01 00:00:00+00:00,2016-10-01 00:00:00+00:00,13.91478,,92880.23828125,1337.71343345337,0 days,9.757414440805295,13.0
3032,2016.0,CDF,NEU,VISTA,2016-09-30 00:00:00+00:00,2016-09-30 00:00:00+00:00,13.17779,,88379.8125,1479.80858559336,0 days,9.574438008135457,13.0
3033,2016.0,CDF,NEU,WALDO,2016-07-06 00:00:00+00:00,2016-07-06 00:00:00+00:00,23.13769,,155841.87109375,1712.45808121417,0 days,11.49568960528394,16.0
3034,2016.0,CDF,NEU,WALEGRA,2016-09-30 00:00:00+00:00,2016-09-30 00:00:00+00:00,6.547729,,43625.9453125,942.525945541573,0 days,7.298137731199479,10.0
3035,2016.0,CDF,NEU,WALDO2,2016-08-10 00:00:00+00:00,2016-08-10 00:00:00+00:00,23.1382,,155845.26953125,1716.0064189395,0 days,11.495765894404592,16.0
3036,2016.0,CDF,NEU,BEALE,2016-06-28 00:00:00+00:00,2016-06-28 00:00:00+00:00,10.51669,,70784.42578125,1600.81783207516,0 days,8.823845692012467,12.0
3037,2016.0,CDF,NEU,JOINES,2016-09-03 00:00:00+00:00,2016-09-07 00:00:00+00:00,53.20848,,359320.2421875,3419.49334387938,4 days,24.342323806801183,32.0
3038,2016.0,CDF,NEU,BEALE ESCAPE,2016-08-18 00:00:00+00:00,2016-08-19 00:00:00+00:00,389.029,,2621885.140625,11950.7007467501,1 days,25.8169121927188,34.0
3039,2016.0,CDF,NEU,BUTTE,2016-09-20 00:00:00+00:00,2016-09-20 00:00:00+00:00,315.7604,,2129862.62890625,8790.21005116107,0 days,20.7909997136268,27.0
3040,2016.0,CDF,MEU,OIL WELL,2016-09-28 00:00:00+00:00,2016-09-28 00:00:00+00:00,14.52854,,98795.0703125,1207.77779948618,0 days,9.903023414638804,14.0
3041,2016.0,CDF,MEU,MINA,2016-08-30 00:00:00+00:00,2016-08-30 00:00:00+00:00,39.61155,,273200.28125,2207.37358230021,0 days,13.374263053511335,18.0
3042,2016.0,CDF,MEU,RUFF,2016-09-10 00:00:00+00:00,2016-09-10 00:00:00+00:00,45.96536,,314833.46875,2592.97374375689,0 days,13.899108056817502,19.0
3043,2016.0,CDF,LMU,DOCKERY,2016-07-30 00:00:00+00:00,2016-08-17 00:00:00+00:00,27.96325,,195487.32421875,3489.68794692955,18 days,30.311996213059842,39.0
3044,2016.0,CDF,LMU,HOWARD,2016-09-11 00:00:00+00:00,2016-10-17 00:00:00+00:00,379.6225,,2738598.65625,10546.4777589252,36 days,43.72254449466775,56.0
3045,2016.0,CDF,LMU,WILLARD,2016-09-11 00:00:00+00:00,2016-11-28 00:00:00+00:00,2573.955,,17967956.7148438,35924.5188834425,78 days,55.30325205119521,71.0
3046,2016.0,CCO,MRN,PT REYES,2016-07-15 00:00:00+00:00,2016-07-15 00:00:00+00:00,0.6960087,,4559.1171875,540.560756103537,0 days,1.9074579714363284,3.0
3047,2016.0,BLM,CDD,CEDAR,2016-07-08 00:00:00+00:00,2016-07-08 00:00:00+00:00,9.225642,,52821.9453125,1091.17428354806,0 days,8.394536488434069,12.0
3048,2016.0,BLM,CND,CHIMNEY,2016-06-01 00:00:00+00:00,2016-06-10 00:00:00+00:00,1323.627,,8171931.3359375,19262.4069215144,9 days,40.156944612901256,52.0
3049,2016.0,BLM,CDD,CUDDEBACK,2016-05-13 00:00:00+00:00,2016-05-14 00:00:00+00:00,698.7193,,4259374.66015625,14346.0446766329,1 days,27.927221684089787,36.0
3050,2016.0,BLM,CND,DUTCH,2016-06-18 00:00:00+00:00,2016-06-18 00:00:00+00:00,27.00847,,165958.53125,2152.18622739147,0 days,12.032719477590067,16.0
3051,2016.0,BLM,CND,ERSKINE,2016-06-23 00:00:00+00:00,2016-06-30 00:00:00+00:00,48008.35,,294304306.734375,186583.036955349,7 days,51.744235641788094,66.0
3052,2016.0,BLM,CDD,GREAT,2016-05-13 00:00:00+00:00,2016-05-14 00:00:00+00:00,10.49422,,64788.69140625,1803.33687760785,1 days,13.091406211691876,18.0
3053,2016.0,BLM,CND,HAVILAH 2,2016-08-27 00:00:00+00:00,2016-08-28 00:00:00+00:00,303.7996,,1858847.3203125,8402.26407891295,1 days,24.926631521807746,32.0
3054,2016.0,BLM,CND,HILLS,2016-04-28 00:00:00+00:00,2016-04-29 00:00:00+00:00,1.535221,,9326.12890625,521.062639003182,1 days,7.633587334521518,11.0
3055,2016.0,BLM,CDD,JOHAN,2016-05-30 00:00:00+00:00,2016-05-31 00:00:00+00:00,229.7579,,1401873.5546875,7179.22767649932,1 days,23.92182336427377,31.0
3057,2016.0,CCO,KRN,ONYX,2016-07-13 00:00:00+00:00,2016-07-15 00:00:00+00:00,266.2381,,1636553.7421875,11658.8550294764,2 days,26.952258546145057,35.0
3058,2016.0,CCO,KRN,POSO,2016-04-25 00:00:00+00:00,2016-04-26 00:00:00+00:00,50.00543,,306315.2421875,5075.8922591413,1 days,18.471682578258903,24.0
3059,2016.0,BLM,CDD,ROSAMOND,2016-04-18 00:00:00+00:00,2016-04-18 00:00:00+00:00,16.50752,,99693.625,1974.65735035188,0 days,10.33613138013056,14.0
3060,2016.0,BLM,CND,SODA,2016-06-04 00:00:00+00:00,2016-06-04 00:00:00+00:00,2000.119,,12098449.0117188,23909.5541967121,0 days,27.44668157405944,36.0
3061,2016.0,BLM,CDD,TRONA,2016-10-11 00:00:00+00:00,2016-10-11 00:00:00+00:00,14.04977,,85785.0703125,1872.40096051427,0 days,9.789947095035068,13.0
3062,2016.0,CDF,RRU,BRIGSS,2016-07-12 00:00:00+00:00,2016-07-15 00:00:00+00:00,118.9174,,698268.26171875,4212.5224318292,3 days,25.83298714423494,34.0
3063,2016.0,LRA,RRU,CHECKPOINT,2016-07-18 00:00:00+00:00,2016-07-18 00:00:00+00:00,10.14399,,59145.94921875,1958.6284940232,0 days,8.705064319098152,12.0
3064,2016.0,CDF,RRU,TEMECULA,2016-06-05 00:00:00+00:00,2016-06-07 00:00:00+00:00,139.9618,,815748.25,4220.77767269231,2 days,24.642663335326215,32.0
3065,2016.0,CDF,RRU,WOLF,2016-07-23 00:00:00+00:00,2016-07-23 00:00:00+00:00,10.5098,,61850.32421875,1565.22901024146,0 days,8.821684893786218,12.0
3066,2016.0,CDF,RRU,EVERGREEN 1,2016-07-16 00:00:00+00:00,2016-07-16 00:00:00+00:00,2.376094,,13909.765625,615.977835338312,0 days,4.3932221656042545,7.0
3067,2016.0,CDF,RRU,EVERGREEN 2,2016-08-28 00:00:00+00:00,2016-08-28 00:00:00+00:00,36.15097,,211618.1015625,3832.56836619356,0 days,13.052683645948296,17.0
3068,2016.0,CDF,RRU,BOGART,2016-08-30 00:00:00+00:00,2016-09-02 00:00:00+00:00,1458.703,,8607548.0859375,14040.610763358,3 days,34.85682220735414,45.0
3069,2016.0,CDF,MMU,GRUB,2016-08-04 00:00:00+00:00,2016-08-04 00:00:00+00:00,85.13574,,545848.625,3737.48350394497,0 days,16.08905523076747,21.0
3070,2016.0,CDF,MMU,BROKEN,2016-07-04 00:00:00+00:00,2016-07-05 00:00:00+00:00,101.3506,,648668.28125,4828.18836085609,1 days,20.98644195075013,27.0
3071,2016.0,CDF,MMU,SERPA,2016-07-21 00:00:00+00:00,2016-07-21 00:00:00+00:00,63.66468,,407646.234375,3771.71589386139,0 days,15.05383090158341,20.0
3072,2016.0,CDF,MMU,SPRING,2016-05-27 00:00:00+00:00,2016-05-27 00:00:00+00:00,38.9959,,248501.2421875,1907.96114870089,0 days,13.319107421164219,18.0
3073,2016.0,CDF,MMU,DINOSAUR,2016-06-25 00:00:00+00:00,2016-06-26 00:00:00+00:00,1246.319,,7938765.7890625,15288.8837261382,1 days,30.014474305348,39.0
3074,2016.0,USF,INF,HORSESHOE,2016-08-09 00:00:00+00:00,2016-08-26 00:00:00+00:00,372.9369,,2338407.8046875,10316.2601159674,17 days,39.21497845235803,51.0
3075,2016.0,USF,ENF,ALDER,2016-08-06 00:00:00+00:00,2016-08-11 00:00:00+00:00,24.99905,,166587.265625,2027.11425652437,5 days,22.813625224003335,30.0
3076,2016.0,USF,INF,CLARK,2016-08-04 00:00:00+00:00,2017-01-06 00:00:00+00:00,2816.422,,18285528.2265625,27198.1462360162,155 days,59.82423184829537,77.0
3077,2016.0,USF,PNF,TOBIN,2016-09-26 00:00:00+00:00,2016-09-30 00:00:00+00:00,248.3702,,1711643.5546875,10433.0399456859,4 days,29.852634109625818,39.0
3078,2016.0,USF,PNF,NELSON,2016-06-28 00:00:00+00:00,2016-08-18 00:00:00+00:00,22.11632,,151450.4921875,2151.4853754736,51 days,35.706747261754124,46.0
3079,2016.0,USF,BDF,BASIN,2016-08-15 00:00:00+00:00,2016-08-16 00:00:00+00:00,36.23268,,214711.2734375,3419.5929575637,1 days,17.335228530735613,23.0
3080,2016.0,USF,BDF,EAST,2016-07-21 00:00:00+00:00,2016-07-23 00:00:00+00:00,13.59303,,80857.6953125,1138.47744533018,2 days,16.453769738182363,22.0
3081,2016.0,USF,BDF,KEN,2016-09-03 00:00:00+00:00,2016-09-04 00:00:00+00:00,17.31615,,102802.61328125,1870.99998083047,1 days,14.773776854784227,20.0
3083,2016.0,USF,BDF,BLUE CUT,2016-08-16 00:00:00+00:00,2016-08-26 00:00:00+00:00,36266.7,,215722539.183594,157079.38433576,10 days,52.69543786717976,68.0
3084,2016.0,USF,SQF,JACOBSON,2016-10-20 00:00:00+00:00,2016-10-21 00:00:00+00:00,1704.502,,10623342.8867188,21379.8541160939,1 days,31.144132345690267,40.0
3085,2016.0,USF,ENF,SALT,2016-10-03 00:00:00+00:00,2016-11-15 00:00:00+00:00,77.80782,,515004.8046875,2743.25044666437,43 days,39.10497195746,50.0
3086,2016.0,USF,ENF,TRAILHEAD,2016-06-28 00:00:00+00:00,2016-11-08 00:00:00+00:00,5644.68,,37835129.4648438,38559.9988475502,133 days,61.39644469110592,79.0
3087,2016.0,USF,INF,WILSON,2016-08-03 00:00:00+00:00,2016-08-08 00:00:00+00:00,15.97391,,104443.73828125,1740.1770221603,5 days,21.27408110789519,28.0
3088,2016.0,USF,INF,MARINA,2016-06-24 00:00:00+00:00,2016-07-07 00:00:00+00:00,641.2314,,4183536.6484375,17264.4790232688,13 days,39.6180269165701,51.0
3089,2016.0,USF,INF,OWENS RIVER,2016-09-17 00:00:00+00:00,2016-11-18 00:00:00+00:00,5457.981,,35401553.859375,61696.1111070684,62 days,56.62078449828447,73.0
3090,2016.0,USF,INF,ROCK CREEK,2016-08-05 00:00:00+00:00,2016-08-10 00:00:00+00:00,123.2366,,794367.171875,7229.14261180587,5 days,28.461238688593493,37.0
3091,2016.0,USF,INF,ASH,2016-06-12 00:00:00+00:00,2016-06-23 00:00:00+00:00,109.7021,,686623.1875,4309.48673324257,11 days,32.31937341469596,42.0
3092,2016.0,USF,LNF,LEMM,2016-08-08 00:00:00+00:00,2016-08-10 00:00:00+00:00,12.20266,,84731.19921875,1981.58302004506,2 days,16.092244799305032,21.0
3093,2016.0,USF,LNF,MURKEN,2016-07-31 00:00:00+00:00,2016-08-01 00:00:00+00:00,19.84307,,140578.3984375,1798.09481347696,1 days,15.24041912808429,20.0
3094,2016.0,USF,SQF,CEDAR,2016-08-16 00:00:00+00:00,2016-08-16 00:00:00+00:00,29100.56,,179369477.839844,127541.842595793,0 days,37.112862697628216,48.0
3095,2016.0,USF,SQF,BOREL,2016-06-12 00:00:00+00:00,2016-06-12 00:00:00+00:00,16.03194,,98327.94140625,1563.9969703817,0 days,10.236692045575149,14.0
3096,2016.0,USF,SQF,TULE,2016-08-22 00:00:00+00:00,2016-08-22 00:00:00+00:00,387.5226,,2410687.73828125,7623.10203011698,0 days,21.528327434479095,28.0
3097,2016.0,USF,SQF,MEADOW,2016-10-29 00:00:00+00:00,2016-11-25 00:00:00+00:00,4346.275,,26913495.3476562,30058.5487409821,27 days,50.79760324613094,65.0
3098,2016.0,USF,SQF,SLATE,2016-10-04 00:00:00+00:00,2016-10-14 00:00:00+00:00,2614.712,,16234635.390625,24825.6613580535,10 days,43.201466190406904,56.0
3099,2016.0,USF,SQF,BAILY,2016-07-20 00:00:00+00:00,2016-07-26 00:00:00+00:00,41.73148,,264352.671875,2802.63775710664,6 days,25.558341796432714,33.0
3100,2016.0,USF,SQF,HIDDEN,2016-10-29 00:00:00+00:00,2016-11-23 00:00:00+00:00,2767.803,,17263276.6015625,27430.2658966976,25 days,48.71166731010852,63.0
3101,2016.0,USF,STF,OLD,2016-09-13 00:00:00+00:00,2016-10-17 00:00:00+00:00,149.4954,,969388.83984375,5193.59468817536,34 days,40.029556906086924,52.0
3102,2016.0,USF,STF,EARLY,2016-08-29 00:00:00+00:00,2016-09-01 00:00:00+00:00,184.5866,,1201087.3359375,4774.28671086029,3 days,27.409851234813875,36.0
3103,2016.0,USF,STF,MOKELUMNE,2016-08-19 00:00:00+00:00,2016-08-20 00:00:00+00:00,649.8756,,4308763.5078125,9932.62445045973,1 days,27.66594803337411,36.0
3104,2016.0,USF,TNF,SACRED,2016-04-05 00:00:00+00:00,2016-04-08 00:00:00+00:00,23.26216,,158645.03515625,3579.83964482746,3 days,20.063485377345106,26.0
3105,2016.0,USF,TNF,PHOENIX,2016-09-07 00:00:00+00:00,2016-09-10 00:00:00+00:00,37.9589,,257410.203125,2707.47464544594,3 days,21.773479495006985,28.0
3106,2016.0,USF,TMU,EMERALD,2016-10-14 00:00:00+00:00,2016-10-18 00:00:00+00:00,175.3267,,1174538.9609375,6117.63860571705,4 days,28.60116163080495,37.0
3107,2016.0,USF,ANF,WHEATLAND,2016-05-23 00:00:00+00:00,2016-05-25 00:00:00+00:00,155.913,,926482.69140625,8357.39418463244,2 days,25.029740867492222,33.0
3108,2016.0,USF,ANF,RESERVOIR,2016-06-20 00:00:00+00:00,2016-07-03 00:00:00+00:00,1146.539,SAN GABRIEL COMPLEX,6799410.6875,16876.7938029217,13 days,41.71377836109241,54.0
3109,2016.0,USF,ANF,FISH,2016-06-20 00:00:00+00:00,2016-07-03 00:00:00+00:00,4245.794,SAN GABRIEL COMPLEX,25167429.6679688,41885.305081761,13 days,46.43855505899804,60.0
3110,2016.0,USF,ANF,SPUNKY,2016-07-28 00:00:00+00:00,2016-07-28 00:00:00+00:00,30.64844,,183424.83984375,2484.07448898833,0 days,12.473882982892372,17.0
3111,2016.0,USF,ANF,SAND,2016-07-22 00:00:00+00:00,2016-08-07 00:00:00+00:00,41382.86,,246512875.800781,121359.962379224,16 days,55.856509527853525,72.0
3112,2016.0,USF,ANF,PLEASANT,2016-09-05 00:00:00+00:00,2016-09-09 00:00:00+00:00,12.44053,,74117.17578125,2009.34389054324,4 days,19.306961373199407,25.0
3113,2016.0,USF,ANF,MAREK,2016-11-14 00:00:00+00:00,2016-11-14 00:00:00+00:00,41.84724,,248857.0546875,3473.38179947365,0 days,13.567756445068976,18.0
3114,2016.0,USF,ANF,BURRO,2016-06-18 00:00:00+00:00,2016-06-18 00:00:00+00:00,19.1158,,113494.46875,1650.68406371085,0 days,10.837569130692348,15.0
3115,2016.0,USF,CNF,FEATHER,2016-07-18 00:00:00+00:00,2016-07-20 00:00:00+00:00,100.0661,,576830.63671875,5538.18766942549,2 days,23.44132861698414,31.0
3116,2016.0,USF,CNF,HOLY,2016-08-31 00:00:00+00:00,2016-09-09 00:00:00+00:00,146.0501,,855536.63671875,5305.89381404425,9 days,32.22019443712528,42.0
3117,2016.0,USF,LPF,COLEMAN,2016-06-04 00:00:00+00:00,2016-06-21 00:00:00+00:00,2522.639,,15679234.1445312,36724.314128979,17 days,46.109162103500516,59.0
3118,2016.0,USF,LPF,SHERPA ,2016-06-15 00:00:00+00:00,2016-07-11 00:00:00+00:00,7465.751,,44587072.1132812,50070.339709386,26 days,52.526397765905244,67.0
3119,2016.0,USF,LPF,REY,2016-08-18 00:00:00+00:00,2016-09-15 00:00:00+00:00,32580.44,,194972416.765625,167261.430551705,28 days,58.286680977282,75.0
3120,2016.0,USF,LPF,PINE,2016-06-30 00:00:00+00:00,2016-12-15 00:00:00+00:00,2300.255,,13784500.15625,39191.892489347,168 days,59.58716105239266,76.0
3121,2016.0,USF,MDF,SOUP 1,2016-09-17 00:00:00+00:00,2016-09-21 00:00:00+00:00,133.148,SOUP COMPLEX,954857.98828125,4468.88354576963,4 days,27.61401182223984,36.0
3122,2016.0,USF,MDF,SOUP 2,2016-09-17 00:00:00+00:00,2016-12-12 00:00:00+00:00,2512.539,SOUP COMPLEX,18025730.1796875,40632.2361645929,86 days,55.81095504572087,71.0
3123,2016.0,USF,SRF,WILDERNESS,2016-07-04 00:00:00+00:00,2016-07-04 00:00:00+00:00,46.7256,,336941.140625,2503.87260690067,0 days,13.95708752805161,19.0
3125,2016.0,USF,SNF,CROWN,2016-09-15 00:00:00+00:00,2016-10-06 00:00:00+00:00,796.3287,,5055493.35546875,11184.5677655819,21 days,43.18646492050132,56.0
3126,2016.0,USF,SNF,SACATA,2016-10-11 00:00:00+00:00,2016-10-15 00:00:00+00:00,2099.057,,13318640.6875,19264.7109647177,4 days,37.546269275161805,48.0
3128,2016.0,USF,KNF,DILLON,2016-06-07 00:00:00+00:00,2016-06-08 00:00:00+00:00,14.82835,,107443.6328125,2032.37118553846,1 days,14.246683286485082,19.0
3129,2016.0,USF,KNF,PONY,2016-06-07 00:00:00+00:00,2016-12-15 00:00:00+00:00,2857.175,,20702002.1835938,44144.4816739822,191 days,61.156589398668125,78.0
3131,2016.0,CDF,SCU,DIABLO ,2016-08-02 00:00:00+00:00,2016-08-02 00:00:00+00:00,101.0175,,651812.13671875,3114.3586200553,0 days,16.700059537104867,22.0
